Area,Perimeter,MaxFeret,MinFeret
272.541868512111,60.9523529411765,7.35871088083217,11.7951058027822
211.606574394464,53.6647058823529,6.49952420388741,10.3685480158285
216.690657439446,54.6017647058824,6.47505329475847,10.6577908125652
282.99723183391,61.9629411764706,7.55183737500079,11.9343813270959
12.1038062283737,15.5582352941176,1.09031746845464,3.53540640307098
18.8083044982699,16.2582352941176,1.85460564888536,3.2297463855827
8.69584775086505,12.2688235294118,1.02951736005756,2.68997723792814
19.0397923875432,16.0358823529412,1.97240398987902,3.07423234794361
8.02906574394464,10.4147058823529,1.28037655204022,1.99709007706696
7.92698961937716,12.3941176470588,0.902312986278492,2.79783071445634
62.7041522491349,29.2682352941176,3.51843125303076,5.67567583461418
34.6442906574394,22.1811764705882,2.48460336742955,4.44063375660084
31.7363321799308,21.9705882352941,2.20609881443218,4.58144127230088
32.801384083045,21.4476470588235,2.45586539581921,4.25361287356122
329.587543252595,66.7658823529412,8.18834086102227,12.8187367295467
194.428027681661,51.1294117647059,6.34751055711062,9.75496668837859
78.6418685121107,33.1847058823529,3.80987811217747,6.57374863903407
41.4785467128028,23.8258823529412,2.85424275954515,4.62810257057114
36.5335640138408,22.2476470588235,2.71911717142373,4.27892299762368
18.2529411764706,16.0211764705882,1.82564306828385,3.1841046545298
3.22283737024221,6.88941176470588,0.726968172229256,1.41186556346092
15.8266435986159,16.2923529411765,1.42539078119773,3.53610562291683
46.0626297577855,25.3370588235294,2.93382228871371,5.00017583472254
314.103806228374,64.7170588235294,8.17969253202749,12.22944003295
303.657785467128,64.2117647058823,7.81280361802296,12.3779254966929
303.204152249135,63.3994117647059,8.11868175112945,11.8937821294747
273.477162629758,60.3311764705882,7.65663989508413,11.3750468839596
282.895155709343,62.6905882352941,7.30132665722016,12.3394011613569
221.395155709342,54.185294117647,6.9329328774274,10.1700121173776
203.577508650519,52.4441176470588,6.44627875287825,10.0575237228314
231.850519031142,55.3305882352941,7.15064730882298,10.32602248796
282.867474048443,61.4805882352941,7.73431652853988,11.6474652266374
180.749826989619,49.0070588235294,6.24276545701726,9.22085565523904
287.516262975779,62.6582352941176,7.53921203283436,12.145259802617
248.630795847751,58.0376470588235,7.09374236834703,11.1622015581557
74.0114186851211,31.8417647058823,3.80736712148615,6.19076510163675
225.580968858131,55.0588235294118,6.8429984791025,10.4984785696135
202.355017301038,52.7205882352941,6.27190225235913,10.2750761145182
235.536332179931,56.3694117647059,6.94963846410514,10.7935932416304
215.940484429066,53.9394117647059,6.66755280131516,10.314257263947
51.5726643598616,28.4052941176471,2.73651258924119,6.00195133974668
9.93667820069204,13.4241176470588,1.06105105096701,2.98246459940692
19.4474048442907,16.6623529411765,1.8498451477422,3.34808621185017
26.5782006920415,19.1805882352941,2.2489403005755,3.76372601917799
23.1145328719723,18.3652941176471,1.96660944262184,3.74315105059758
24.3557093425605,19.7976470588235,1.83260684342435,4.23254740091001
8.6401384083045,11.36,1.17261532375716,2.34658065609214
11.0387543252595,14.3270588235294,1.09743156804791,3.20341327653945
30.0878892733564,20.6776470588235,2.31369324818447,4.14148692760038
4.97301038062284,9.92058823529412,0.704065209695354,2.24945253068188
9.43667820069204,11.77,1.24825017802864,2.40761954757267
4.68581314878893,8.36647058823529,0.863435107761023,1.72832580900336
6.16747404844291,10.2111764705882,0.883917808276727,2.2221112543535
9.26055363321799,15.2994117647059,0.818411853268185,3.60359016126358
10.5570934256055,12.9958823529412,1.21295496881128,2.77185200659224
18.1044982698962,18.4552941176471,1.39333130787621,4.1381139917183
46.7570934256055,25.9652941176471,2.8349815411161,5.25251888544057
8.69584775086505,13.8170588235294,0.867427937500005,3.1926320849064
44.2384083044983,25.1117647058823,2.7950331091607,5.04060757597158
13.0944636678201,15.5511764705882,1.20135051209717,3.47126947313531
9.49204152249135,13.2476470588235,1.02199690800961,2.95787896845639
14.3262975778547,19.3005882352941,1.00043175317061,4.56054612193518
11.6961937716263,15.9029411764706,1.01618672199876,3.66556892980615
42.6733564013841,24.7629411764706,2.71915951713898,4.99795646651131
32.4124567474048,21.1976470588235,2.47840761003086,4.1649478531334
6.25086505190311,10.2782352941176,0.890123510148367,2.2364552013433
12.5110726643599,13.6711764705882,1.41076536624728,2.82429533734109
138.69723183391,44.6988235294118,4.88807823757859,9.03649467006418
56.5733564013841,28.4788235294118,3.13943186001249,5.73893407721407
168.609342560554,47.8988235294118,5.8033258722634,9.25283949852307
268.865397923875,61.6135294117647,6.9711681432619,12.2828658190458
48.8314878892733,29.5005882352941,2.38392864839204,6.5234457728377
11.5204152249135,13.7447058823529,1.23968592020536,2.95955772857615
8.57543252595156,11.9264705882353,1.05910924939983,2.57860977836909
11.5851211072664,13.3129411764706,1.32526788827702,2.78398733394934
7.1121107266436,11.4276470588235,0.889264303111216,2.54705311818331
10.4737024221453,12.6647058823529,1.25883578484688,2.649729265678
54.7955017301038,28.7705882352941,2.91882378603045,5.97870855131861
35.1906574394464,23.1511764705882,2.31990560957004,4.83089298927283
15.8913494809689,16.01,1.47728227364394,3.42584448174941
9.2235294117647,12.4047058823529,1.09302957445093,2.68742019212538
8.03840830449827,12.9264705882353,0.865111362838886,2.95915965817852
10.1958477508651,12.6547058823529,1.21230708139742,2.67843463162258
8.28823529411765,15.0335294117647,0.739416829135411,3.56979348627844
12.3536332179931,13.3029411764706,1.46837693772427,2.67933797775366
43.0993079584775,25.9788235294118,2.49952293916866,5.49140559552433
56.360553633218,28.7641176470588,3.05056324960138,5.8839038674724
290.202076124567,63.4847058823529,7.39823051977164,12.4923173324728
39.7467128027682,23.4129411764706,2.76398233222859,4.57969236745601
8.14948096885813,11.7529411764706,1.0138933648167,2.55981170682689
306.417301038062,64.4835294117647,7.85531324691324,12.4228181170845
263.123875432526,59.7405882352941,7.284463535348,11.5035804835182
281.821107266436,62.1464705882353,7.42553300571145,12.0869363748403
88.3283737024221,34.7994117647059,4.15460053388262,6.77082070582468
302.19446366782,63.6858823529412,7.93650472203544,12.1262795681628
9.73287197231834,14.3788235294118,0.938053227993858,3.30433355273917
13.6318339100346,15.1370588235294,1.32045010283596,3.28777919716003
17.2342560553633,17.9258823529412,1.36847150337987,4.01076424652272
21.0031141868512,20.8964705882353,1.39820494179859,4.78391233535455
3.68581314878893,7.70529411764706,0.712334294091033,1.6478581100201
7.33460207612457,10.9111764705882,0.998039563799868,2.34044883441718
14.9003460207612,16.1,1.34225819339988,3.53533556432331
5.38961937716263,10.3058823529412,0.735165833549895,2.33476477518255
11.0480968858131,13.1388235294118,1.26811621506998,2.77458970331039
8.64948096885813,11.7123529411765,1.10661727185601,2.48921812769259
15.4747404844291,15.8376470588235,1.45144659767461,3.3954134507389
10.9089965397924,15.8258823529412,0.943653088723982,3.68165246444217
8.59377162629758,12.2358823529412,1.01819305380657,2.68796760540531
6.98269896193771,13.0735294117647,0.724965770680465,3.06744065480061
7.6955017301038,11.4635294117647,0.979226447179092,2.50278853925214
11.9740484429066,15.1323529411765,1.11963179728759,3.40593330154959
5.51003460207612,10.4429411764706,0.741059096818059,2.36794622367882
11.7889273356401,13.7194117647059,1.28409097828298,2.92380798612139
8.30692041522491,12.8935294117647,0.902822844247993,2.93027150637476
264.49446366782,60.3682352941176,7.13935467432409,11.7985321459981
39.6356401384083,23.9294117647059,2.60438388128423,4.84675681700154
34.3847750865052,24.8017647058823,1.99459784714112,5.49011186885076
48.7020761245675,26.2788235294118,2.95144904569219,5.25511878612082
54.9899653979239,28.0705882352941,3.09696990614685,5.65479431975575
51.5262975778547,27.3723529411765,2.94768180964655,5.56696752561378
193.113148788927,51.2888235294118,6.20088009085645,9.91810870358678
96.8480968858131,36.1305882352941,4.46231701773329,6.9119569126742
208.059861591695,52.97,6.5354322630181,10.1387482497045
158.968858131488,46.2870588235294,5.71810822925025,8.85380668796429
215.718339100346,53.9641176470588,6.6438138040134,10.3404625747098
192.798269896194,51.0305882352941,6.27566745363393,9.78393507153139
7.82525951557093,10.4929411764706,1.19454196740825,2.08625643370116
6.23252595155709,12.4252941176471,0.679845895460572,2.91960411844125
31.0141868512111,20.5729411764706,2.47832188051879,3.98541030851965
212.477162629758,53.4494117647059,6.6358217512743,10.1973634500997
153.097577854671,45.5835294117647,5.55131471513898,8.78299878524471
8.46435986159169,10.7835294117647,1.28242615505695,2.1019970594382
244.435640138408,57.5311764705882,7.03914848842863,11.0589718905598
143.88339100346,43.9870588235294,5.4593259702505,8.39347865250488
182.815224913495,50.5829411764706,5.81274460858818,10.0161650181738
225.997577854671,55.8694117647059,6.57755033738366,10.9423337287237
33.1996539792387,21.6564705882353,2.44809293934993,4.31892843608962
178.268166089965,49.3935294117647,5.91734021899424,9.59439531975842
154.708996539792,45.7288235294118,5.61553596369915,8.77394097057334
182.565051903114,50.1341176470588,5.9380995517106,9.79130372749107
107.349826989619,37.9435294117647,4.73605772784493,7.21862885862271
168.40553633218,48.3682352941176,5.63361845871732,9.52005124318154
275.496193771626,61.3547058823529,7.37287855573233,11.900052423938
212.810380622837,53.7541176470588,6.54082329983575,10.3616935454416
220.821107266436,54.3435294117647,6.82410507740279,10.3054089289785
88.3840830449827,34.5988235294118,4.23118923841766,6.65245527014295
200.984429065744,52.2894117647059,6.33826177976847,10.0986330608108
271.671280276817,60.5876470588235,7.44512361241628,11.620964340664
192.223875432526,51.0817647058824,6.21869815795249,9.84414955812719
249.575432525952,58.0923529411765,7.12802405110237,11.1507230129589
17.7896193771626,16.3952941176471,1.6626517934226,3.40749873213967
251.103460207612,58.0976470588235,7.21672270377849,11.0811040032505
235.249134948097,56.5241176470588,6.87442630911642,10.8983794868838
167.98892733564,47.7764705882353,5.80498712395283,9.21615453140172
178.416262975779,49.3035294117647,5.95847388312408,9.53607702750586
313.613148788927,65.3347058823529,7.91128346144126,12.6246012374799
83.6795847750865,34.3611764705882,3.89244853000393,6.84647441989475
97.8204152249135,37.0958823529412,4.22426785489367,7.37476872901943
238.573702422145,57.1017647058824,6.85884702020342,11.0775012036132
255.409688581315,59.1458823529412,7.07478624669954,11.4972611633647
248.232525951557,57.8470588235294,7.14287668637417,11.0676619577328
177.305190311419,49.0188235294118,5.98750906369819,9.43073664149239
7.60311418685121,11.7129411764706,0.931734561390601,2.59878086012309
49.6833910034602,25.9117647058823,3.18321756898709,4.970673742982
8.41799307958477,12.2394117647059,0.990976606401156,2.70530050706977
187.46401384083,50.3158823529412,6.18969857303162,9.64536714211789
198.03044982699,51.6941176470588,6.36956389591843,9.90130929973209
156.58892733564,47.4982352941176,5.19283260410544,9.60344554517558
223.719723183391,54.9717647058823,6.75980143807502,10.5400018236994
172.591349480969,48.6158823529412,5.81715489401355,9.44884551388524
211.838062283737,53.3458823529412,6.63505448855965,10.1678669198723
188.815916955017,50.3982352941176,6.25041031073229,9.62056163348759
201.577162629758,52.2694117647059,6.38308617500969,10.057289976679
192.177508650519,50.9164705882353,6.27781048936873,9.74910414009705
153.968166089965,45.4358823529412,5.67422439340123,8.64161238606917
164.571626297578,47.1270588235294,5.80585096378251,9.02733230349694
104.006574394464,37.4276470588235,4.6299229054684,7.15413918131495
206.957785467128,52.8905882352941,6.49468244035448,10.1483210866018
137.289619377163,43.2458823529412,5.22804798857179,8.363123065132
199.808650519031,51.6947058823529,6.4907471393028,9.80369853039898
249.408650519031,57.6641176470588,7.29065093254868,10.8947071077172
55.7584775086505,27.6011764705882,3.31732193396397,5.35295556689128
235.39723183391,56.4264705882353,6.91944390308891,10.8342913584744
221.885813148789,54.4370588235294,6.85625715804664,10.3065375283515
195.067128027682,51.2758823529412,6.33334352694251,9.80892460933367
8.11245674740484,11.0505882352941,1.1271507622594,2.29213787357422
370.723529411765,70.9058823529412,8.64848120376916,13.6515089184153
213.616262975779,53.9535294117647,6.5179575092091,10.4374195294364
269.522837370242,60.7441176470588,7.27238745177098,11.8029050425046
51.1096885813149,26.7588235294118,3.0695037567823,5.30280207339831
274.625605536332,61.0082352941176,7.45088457574796,11.7382551077821
36.3297577854671,22.6194117647059,2.57079341519718,4.50055087565012
330.152595155709,66.5764705882353,8.29158485391484,12.6808252507936
265.874048442907,60.4729411764706,7.17527491223902,11.8006996067693
10.1311418685121,14.2647058823529,0.994523432179854,3.24424563330995
6.00103806228374,9.99823529411765,0.882789151940387,2.16490949663455
7.26020761245675,13.6088235294118,0.720584939878643,3.20873765393185
259.576816608997,59.5105882352941,7.17247402664442,11.5256988987386
270.939792387543,60.4770588235294,7.44617031503623,11.5880451875999
242.518685121107,57.2847058823529,7.01916057672261,11.003488122882
55.5176470588235,27.4823529411765,3.33110215088521,5.30778658751072
198.345328719723,51.5623529411765,6.4432356885628,9.80366157521843
36.1906574394464,22.1352941176471,2.70920150071553,4.25427458222735
6.66782006920415,10.1511764705882,0.99555283732191,2.13299535350833
304.954325259515,64.2464705882353,7.86734227400096,12.3446023426533
63.2228373702422,29.9864705882353,3.35044125192942,6.00955518061531
48.0072664359862,27.3111764705882,2.65757826786457,5.75295882732163
171.100346020761,48.4776470588235,5.76750520207491,9.44785555424619
231.535640138408,56.1994117647059,6.77575048520024,10.8825531833398
177.721799307958,49.2688235294118,5.92523684658198,9.55224248551542
241.546366782007,57.2958823529412,6.95846187290224,11.0549710441222
167.359169550173,47.56,5.84123976496848,9.12462092422691
37.0242214532872,22.7364705882353,2.62398469228635,4.49360598929349
4.13010380622837,8.11705882352941,0.760642643686775,1.72922159233273
219.728373702422,55.1052941176471,6.48044962618192,10.7981996796159
187.639792387543,50.3964705882353,6.17099989229417,9.68366499883484
172.554325259516,48.8141176470588,5.74889083713981,9.55899291312461
207.022491349481,52.8741176470588,6.50512865094764,10.1351922870164
8.3439446366782,14.0758823529412,0.807744670943003,3.28978612267526
25.8003460207612,19.0288235294118,2.17595145069395,3.77612777372782
10.8349480968858,12.3041176470588,1.41816936200373,2.43315114927147
18.2342560553633,15.9788235294118,1.83466858305165,3.16519722927927
227.525605536332,55.4482352941176,6.81291710518345,10.6357354434327
251.362629757785,58.0447058823529,7.25394702280128,11.0356186314659
298.360553633218,63.5858823529412,7.76771020112936,12.2325990718283
33.3754325259516,21.8541176470588,2.4165411884327,4.3984843667125
9.80692041522491,12.6064705882353,1.15571513925051,2.70241598132821
8.26989619377162,13.2747058823529,0.862890961887558,3.0522105559129
197.993425605536,51.7582352941176,6.34271078251107,9.94136943125793
64.8989619377163,29.6317647058823,3.63175423567993,5.69104016256863
165.914532871972,47.6158823529412,5.72090881539945,9.23612399928542
41.2934256055363,24.5288235294118,2.63284347110394,4.99489340333839
